Name,Stars,Review
tasnim,2,Very late delivery they don’t answer and the food was cold
Aya Abd Elsalam,5,خدمة ممتازة
Nada sherif,2,"Was not fresh, the sushi packaging was all over each other, too much rice, the fried ones were v oily"
Menna Roshdy,1,طلبت الاوردر و قعدوا ساعة معلقينه و محضروش الأوردر و فى الآخر لغيته اخر مره هتعامل مع المطعم ده
Engy Medhat,2,السبايسي. ليمون مزيتة اوي وحسيت اني باكل طعميه وباقي القطع ملهاش طعم بجد هي مش وحشة بس ملهاش طعم
Amira Hashem,4,طالبة hot lemon جابلى منها 5 pieces مفروض تكون 6
Amira Younis,1,"Actually the order was horrible, no chopsticks and awful soy sauce which smells baaad. Food is not fresh at all. Wont order again"
Bobby Alkady,1,haven't received my order. got a promo code instead!
Dalia,2,الفرايد كان مهري
Heba Abd-AlQader Ibrahim,5,amazing as usual
Rana Fouad,1,الاوردر وصل متأخر جدًا و كان بارد و طعمه سيئ جداً
abdullah,4,Ta3mo begad 5ateeerrer fe moshkla wa7ad bas eno ga2 bared
Reem El Demrdash,5,الاوردر اتاخر جداااا وصلي ١٢.٢٢ يعني متاخر ساعه
Sara Hamza,5,الاكل كان حلو اوي تيستي بس الكميه قليله جدااا الفراخ مش مكمله 20 جرام والنودلز كميتها قليله جدااااا بس الطعم حقيقي تيستي
Nada,5,More than perfect
Samar Yakout,5,Fresh and clean food. One of the best sushi places I ever tried Thanks a lot 10/10
Mostafa Karam,1,الطعم مش قد كدة
Juliana Emad,1,الاوردر جاى غلط اصلا
Noha Bahgat,5,Excellent
Noha Bahgat,5,Sushi was very good. I was surprised actually
Souhair Mohammed,5,الأكل تحفة والمطعم محترم اتصلوا بيا يسألوا عن رأيي في الأوردر
Marwa Mohamed,2,الافوكادو كانت بايظه و القطع بتتفك من بعضها
Mai,3,The food Was not fresh at all
Shahenda Mohamed,2,The quality was awful & the taste was so bad & it wasn’t fresh at all.we were so disappointed.
mohamed,1,"Its the worst ever dont even try it , all these reviews are fake"
Nehal Deghaidy,5,"just wow. fresh, delicious, and amazing sauces."
Dina Moustafa,5,Amazing
Gawdat,5,More than Amazing. Perfect delivery time.
Yasmina,5,Very fresh and tasty with a very high quality
shady,1,"Rice is not cooked, not fresh, not acceptable"
Patrick A. Sahyoun,4,wasnt as usual the food wasnt fresh
Mayar Yasser,3,awel mara el order yeegy we7esh keda i’m so disappointed
Farah Fouad Thakeb,5,one of the best if not the best. always fresh and tasty
Lilia Amr,5,very good
Yusr Waddah,1,The worst fucking experience ever. The reatuarnat are sooooooo unprofessional and they even don’t have what they say the have on the menu. After 5 minutes from my online order el menus call to say the don’t have one of the main dishes i order and i ...
nourhan,1,Worst service el akl ba2lo 3 sa3at magash akher mara hatlob feha menko!!
Hala M. Anwar,4,Very good taste... fast delivery... well served... i guess i was lucky
Hani Kozman,4,Crab salad is very bad!!
Asmaa Elkholy,5,Perfect
shady,1,Fried pieces were a disaster
Nour Selim,1,"Never ordering from them again! Crab salad tasted like mayo, sushi was dry and tasteless. Dumplings were soggy and falling apart."
Rosette Farid Zaki,5,Excellent taste. arrived on time. excellent value for money.
Sarah El Gohary,1,كان مش زي كل مرة
Shahenda Mohamed,5,The order was so late
Reem El Demrdash,1,الدليفري اتاخر جداا وطعم سوشي المقلي كان مزيت
Mariam Elrayes,5,The food came so fresh and it came quickly and the prices are affordable
Farha,3,Coldddddd
Esraa Gamal,3,Not hot order it to cold 😡😡
Suad Lotfy,5,The most delicious crab salad I’ve ever had!!
Areej Abutaleb,5,Perfect
Shaimaa Ebrahim Shalaby,5,اا
Doha Gamal,4,All good
heidi Abaza,2,Tastes bland and they forgot the teriyaki sauce
Ghadeer,4,
Samy,5,Good
Sherif Mahmoud Metawaa,1,"It was total disaster , worst sushi i ever ate literally"
Haidy Kamel,5,Came without stix but its amazing taste 😋
Dina Amir Hobeldeen,3,fried pieces were so oily .. but tested good
Norhan,1,I expected it to be amazing as it is at the restaurant but it was a disaster
Ahmed,1,First time to order and the food is very poor quality
mohamed,1,الاوردر بقاله تلات ساعات ولسه موصلش
Mohamed El-Hageen,2,hi i just received the order with very bad quality
Doaa Kebaish,3,Fried sushi was too oily and heavy :(
Alaa Gaafar,5,الاوردر اتأخر جداً
Menna Karaman,3,"it tastes just OK, but the fried pieces is so bad and oily. actually the whole order is quite cold"
Amira Elsaeed,2,My nigiri piece didn’t come
hadilelamrity,5,The branch very helpful and big thanks for the best manager mr mohamed misr elgedida branch
Ahmed Rady,5,الاعتناء حتي في طريقة التغليف
Jana Mohamed,1,The food didn’t come
Radwa,5,really amazing 🤩 and my favorite restaurant for sushi 🍣🍣🍣🍣... thanks for every one in the restaurant that makes this delicious food
Ahmed Omara,5,perfect
Mohamed Fadl,1,Rice was undercooked. Nori sheets and fish looked and tasted old and stale.
Aya Mohamed,5,more than great ❤️❤️❤️❤️❤️❤️❤️
Gloria Georges,2,No sauces added
Mona,5,Everything tasted really good and order was perfect. My only comment is don’t put any decorations on the sushi (I got mine with these weird pink flowers) I hate any decorations on food because I always wonder if they’re not clean and contaminate the ...
Yousra Rouchdy,5,احلى سوشى فعلا
Ghassan,1,"they included deep fried item in the mix, it's quite awful and unhealthy"
Sarah Adel,5,❤️
moustafa ouf,5,exceptional
Marwa El-Kattan,5,Guys this is the best sushi i have ever tasted in my whole life the pieces itself is so big very flavorful and fresh also u are so generous when it comes to the sauces .. plus ur delivery guy is so polite ❤️❤️❤️
Nevine Samy,1,soup was tooooo salty to eat.
Norhane Hesham,5,الاوردر جه تحفة وبسرعة جدا، شكرا اوي بجد
Nour Ashraf,2,The food was not hot and it took a long time to come!!
Abeer Hassan,1,"MY RECEIPT CAME NOT LIKE IT IS WRITTEN IN THE APP AND THE DISCOUNT WAS NOT APPLIED ! Terrible experience with you , elmenus ."
Mohamed Kamal,4,"Only 2 hot mayonnaise for an order of 62 pieces with half of the fried, come on!"
azza,5,Mail
Hams Abu Al-sooud,5,All is amazing
Farha,1,Got food poisoning
Youmna Mazrouaa,1,Bgd bgd say2 w b3d ma astnet el order sa3ten w nos geh sa23 gedan w gaboli shorba gher el ana talbha w sushi maknsh taza bgd a very bad experience !!!! W shorba madlo2a w haga sa3ba
Shamel el Khodary,4,medium quality. not value for money at all
Wafaa Medhat Mohamed,3,the rice wasn't good(main component) for the 1st time inspite this wasn't the 1st time to eat from this restaurant
moustafa ouf,5,thanks to islam in customer support team and sara
chris,5,Amazing
Karema Mohiey,1,Not as good
judy,3,The quality of the sushi was not as expected and the sushi rolls were not held together properly that the rice and the ingredients fell out of the roll
Alan Ahmed,2,الاوردر بدون صويا ولا واسابي ولا جنجير حتي بدون شوب ستيكس
Khaled Alaadin,1,المطعم ده مكاني المفضل للسوشي، و التعليق ده خاص بالاوردر الاخير بس مش في المطلق لسبب ما أجهله الكواليتي المرة دي كانت صعبة قوي، الفيلاديلفيا الجبنة فيه كانت ناشفة كأنه كان معمول و مركون،و كمان قطع السالمون فيه صغيرة كأنها كانت شبه مش موجودة
Mohamed Raafat,3,Could be much better regarding freshness and quality
Magdolin Morgan,5,The sauces wasnt enough but the whole food was so good.
Nermeen Al Ghamrawy,5,زوق ومحترم ومهندم
jana,3,ginger was missing
Olivia,1,Yuuk really no even sticks
Ahmed Mohamed Badr,5,🥰
Lulu Samy,1,الاوردر فيه حشرات واللي جاي صح منه الافوكادو اسود يعني عفن غير طالح للاكل وحاتطينه اما النص التاني من الاوردر قطع تانية غير اللي طلبتها ولما كلمت المطعم بيقولي مش مشكلتنا
Hadir Hamdy,3,الدليفري أتأخر و الاكل كان بارد جدا
Reem El Demrdash,1,الاكل زي زفت قرف اول مره اطلب يطلع كده بجد قرفت جدااا واتقفلت لازم شكوي توصل للمطعم
Omar Alshorbagy,3,ريحه زفاة
lina shoukry,1,"Awful in every aspect. Sashimi was not fresh, packaging also a disaster."
Shefoo Ashraf,3,I ordered extra teriaky sauce without knowing order already included 1
noha korashy,5,delicious
Engy Amin,5,It was my first time to try it but wow.. The sushi was extremely delicious & fresh also the delivery was very fast
Mira Halim,5,amazing
Popa Asem,5,هايل تسلم ايديكم
Ahmed Khafaga,4,جيد
Amr Sultan,5,Everything was nice starting from the packing ending with the taste...
Ganna Sayed,5,Great
Hassan Elbatrik,5,Super quality
Perihan Elmehey,1,Everything tasted horrible I didn’t finish the meal Smoked salmon instead of fresh salmon Seared tuna was very dry and old Spicy tuna salad was beyond awful and too many spices to drown the taste
Moaz Yasser,5,The delivery guy was very decent ana respectful
Amany Ayman,3,الأكل فى العلب كان فوق بعضه متكوم فى زاوية العلبة
Ahmed S.Wanees,3,الأوردر جيه متاخر جدا و قطع كانت مقلوبة و مبتبهدلة
Yasmin Elfouly,5,تمام
User,1,الدليفري كان غريب جدا قعد يكلمني يقولي انا اركن الماكنه فين دانا لو سبتها هنزل مش هلاقيها في الحته دي كاني ساكنه في العشواءيات مع اني ساكنه في زايد كان عايزني انزل اخد الاوردر من الشارع و لما قلتله احنا هنا مفيش حاجه بتتسرق قعد يقولي اللي بيجولكو را...
Nanise Mohamed,1,I didn’t get any sauce with order not even a soy. And the spicy lemon roll is not spicy!!
Ahmed S.Wanees,4,taste and price were good but the order came late
Bassem Mamdouh,5,Great 👍
Ayah Sultan,3,حلو بس الخصم اللي على المنيوز مش حقيقي .. مع الخصم المنيو اتغيرت والأسعار زادت
Ahmed Khafaga,5,تمام
Rana Elkasry,5,ت
Ganna Sayed,5,"Everything is perfect, their support, portions,Quality, tastee bgd kol haga touhfa"
Aya Sultan,5,amazing
Ahmed Zeidan,4,Great
ree8989,5,very good
Ganna Sayed,5,THE BEST SUSHI BGD
Zeinab Attia Ragab,1,my order was not complete and they didn't even care to reply to my complaint
Doha Galal,5,"My favorite sushi place, they never disappoint. Stay perfect 👌🏻❤️"
Faten Salem,5,the crab salad was delicious but tiny and carelessly made. it doesn't look like something made at a restaurant.
Rasha Hamed,5,الاكل فوق الممتاز بصراحة 💕💕
Ahmed Elrayes,5,packaging was goo food was a bit stale at iftar since it arrived a bit earlier than anticipated but thats to be expected
Collete,1,"While the food was good, the order was over an hour late"
Ganna Sayed,5,الاوردر ما تحفه و روعه و سخن و الناس محترمه جدا بجد شكرا جدا
Aya Essam,3,took 4 hours to get delivered
Mostafa Ahmed,5,ممتاز جدا جدا تيست وباكينج.. ومتابعة بعد استلام الطلب 👌
Mostafa Ahmed,5,روعة بجد واختيار ممتاز للايتم الموجوده في المنيو بالكامل.. انا جربت تقريبا كل المنيو... شابوه وبالتوفيق
Rachel Rastin,1,"The order was late, food was subpar especially for the price, there were payment issues.... you'd be better off ordering from Wok and Wok. 10/10 will never order from here again."
eman ashraf,5,"it was amazing experience, sushi was fresh and tastes really good, and the staff was super polite"
Mona Koura,5,"Fresh ingredients, tasty, and reasonable price"
Sara ElZayat,5,"Best sushi I had... Fresh and there is a lot of variety. Also the offers option is really good, you can choose the number you want and choose any types you wanted. Unlike other sushi places when they have combos and offers, they state what you can an..."
Rehamabdelfattahm,1,الاكل وصل متأخر.. و ناقص.. الكواليتي مابقتش حلوة للاسف
Sarah Mohammed,5,Excellent food and staff. Very fresh salmon sashimi and overall the sushi was superb.
Sarah Mohammed,5,Really fresh sushi and the staff is way more than polite. Such a high recommendation.
Nourhan Salah,1,العلب البلاستيك جت مكسرة ووأنا باكل بلاقي بلاستيك في بقي، الساشيمي السلامون جاي متلج يعني أنا فعلًا كنت بقرقشه، الأكل بصورة عامة كان طعمه بايت مش فرش خالص وتلات تربعه إترمى في الزبالة
Nourhan Salah,1,العلب البلاستيك جت مكسرة ووأنا باكل بلاقي بلاستيك في بقي، الساشيمي السلامون جاي متلج يعني أنا فعلًا كنت بقرقشه، الأكل بصورة عامة كان طعمه بايت مش فرش خالص وتلات تربعه إترمى في الزبالة.
souky,3,"Nice price, small place, welcoming stuff, clean, quality of sushi is average , i went there more than once... good for sushi beginners :)"
Moataz Mustafa,3,بسيط و كويس و سعره معقول.. يعني مش حاجه تحفه ولا سيئة.. ماعتقدش انهم بيقروا الكلام ده اصلا مع انه مهم جدا بس لو سألتهم المكونات طازه ولا لأ و قالوا لك كله طازه ماتصدقش.. مكان سوشي مافيش فيه غير Pepsi و بيريل و مافيش حاجه فريش لمون مثلاً ولا اي حاجه ...
Esraa Mohamed,5,"food was great and prices very acceptable,"
Mohamed Emad,1,the service was so bad lake of professionalism worst sushi experience for me so far
