Name,Stars,Review
Sasa Abokraza,1,food poisoning
Daiana Zaky,3,bun was not fresh
Anne Gomes,1,Very bad
Aly Farag,2,It was late and the food wasn’t the best
Ahmed Fayez,1,Ordered cheese fries but only fries were delivered
Mina,1,Food was cold
Haidy Hafez,1,Late order 2 hours
Mera Ashraf,1,الأكل وحش وغالي جدا وطعم زفت
Kareem Zoghby,1,"Worst fried chicken I’d my entire life was so oily and tasted old!! burger was same, chili cheese fries was just normal oily fries and they put just tasteless cheddar cheese cup with it!!! Disgusting experience… Never again!"
Fatema Elharouny,5,This was my first time to try this restaurant and it was amazing 🤩 will definitely try it again and recommend it to my friends and family
Hossam Khalil,3,الصوص اتبعت غلط
Waleed,5,Me and my family/cousins really enjoyed it before lunch it’s like a snack
Mustafa,4,"Too much ketchup in the burger sauce, last time the sauce was really better"
Amr-Mohamed,1,الاكل كان مزيت جدا والمنش اند شيك مجاش زي اللب في الصورة ف ال مينيو جه كانه طلب عادي و البرجر كان مش احسن حاجة الصراحة اتمنى تكون غلطة وميكونش ده مستوى الاكل علطول
Aly Ghonaim,4,it was a great experience everything was perfect my only comment is that the caramelized onions are a little bit too sugary
Oliver Zakaria,1,البطاطس موصلتش مع الاوردر
Karim Talaat El Sadat,1,Very bad taste
mohammed maher,3,The bags were ripped and messy from the shaken food. The worst time I have ordered from the restaurant
Mirette,1,Bad
Ahmed,5,Amazing burger. Perfect burger experience
Jillian Ragoonath,1,Horrible service the driver did not speak English and could not find the address even though I am at the only major hotel at the airport the Le Meridien. Food was cold when delivered and all the boxes had grease leaking through
Marwan ElSadat,5,Good
Nadine,1,No vegan burger! Really?? Is it available once a year and I be lucky if I got the chance to find it available!!! What a joke! Very bad experience!
Abdelhamed Abuelfetouh Moustafa,1,The order came late. Missing all the items ordered and it was cold
Mai Hashad,2,The wings weren’t clean! Some wings had broken bones and there was blood in the chicken!
Salma Magdy,4,The driver was so helpful
Nawal Medhat,1,Arffff
Claudia Royeaux,1,Nope. Only the sliders were OK! And they forgot to bring me the sauces….I dont know why I always end up ordering from incompetent restaurants. حياتي خرا
Nancy Yanni,5,very good
Sean Watson,1,Food was cold and delivery was extremely long
Abeer Hassan,2,كيكة اللوتس حجمها صغير جدا و غاليه بالنسبه للسعر أما الوافل معقول
Abdelrhman Helal,3,"ranch sauce was very lame and sour, all and all it's a ""meh"" experience as I'll hardly recommend it to a friend."
Nouran Nabil,5,The food was great but it took too much time to arrive
Ingy Esmat,1,Half my order was missing even though I payed for all of it. We had to call twice and wait 4 hours for the other half of the order to arrive.
Farida Reda,3,Didnt receive cheese fries
Sara Ali,5,الاكل تحفه و وصل قبل معاده و كان سخن♥️♥️♥️♥️♥️
Abdullah,2,Didn’t receive the ranch sauce
Jana Yahya,1,The food was cold
Nayera Shalaby,1,الاوردر جه ناقص و دفعنا المبلغ كامل. الساندوتش الناقص جه بعدها ب ٤ ساعات بالمحاولة المتعبة. باي لللابد.
Farida,1,Order delayed for 2 hrs and the food was cold n not tasty
انجي محمد,2,Items where missing and made me still pay for it.
Mina Magdy,4,late delivery
Nada Shokry,1,اسوء اكل ممكن تاكله فى حياتك
Hend Mohamed,5,LOVED IT! the bun was fresh and the whole sandwich was so tasty
Nada Shokry,1,اسوء اكل ممكن تأكلوا فى حياتك البرجر بارد وملوش طعم العيش بائت الناتشوز سيئه جدا منصحش حد ياكل ابدا من هناك فلوس على الارض
mirolla,5,Better quality than last time I ordered 👍🏻
yasmine abdelhamid,2,the food was extremley late took 2 hours even though it said on the app it will take only 55 mins the food was cold and didnt taste good
Michel George,5,Menue seyamy amazing
Nada Moh. Labib,3,I didn't receive the ranch sauce with the order.
Yasmine Nakhla,1,Food was delivered freezing cold.
Monica Sharl,1,i recieved a super mario sandwich instead of vegasm which is awful ... my order was vegasm not super mario
John Adel,1,The order took 2 hours then someone called me to say we are sorry the delivery has made an accident & we will send new order (just an excuse to unsorted system)
Mirna Achraf,3,"he doesn't know how to arrive to the location,told me I don't know how to arrive although I explained to him more than once he replied I don't know how to arrive find a solution to take the order from me while speaking to him he ended up the line"
Mohamed Mohsen,3,The food was cold
Karen,2,I ordered a combo didn’t receive the drink
Hashem Mohamed,5,Order delivery took more than 90 minutes
Emma,1,Food cold and chicken not cooked. Was bloody inside
Amir Michel,4,all in all so good yet i got regular fries instead of the waffle fries i ordered
7arika,1,Food is disappointed Fries rate 0/10 Not recommended at all
Sarah Tarek,1,I was charged twice 😡
Hatem Ezzat,1,The food was ice cold the driver was rude and late more than 40 mins worst order ever and the Worst restaurant and the Worst ever
salma,1,"Received the order after waiting for almost 2 hours, it was cold as ice. They added 20 additional pounds that i had no idea about (the delivery guy was the one who told me when he arrived) claiming I’m out of the delivery zone. First and definitely t..."
Omar Faris,2,Cold and fries tasteless also late sandwich quality is good but over priced for what they give
Seif Arida,5,"Food was a bit cold, but amazing and mouthwatering."
Claudia Royeaux,4,Food was colddddddd
Nathalie,1,It was very cool and the fries was disgusting
Michael Ackad,4,Driver was lost so food came a bit cold
Ahmed Gamal ElDin,2,Food was cold and He brought a milk shake instead of cheesecake
Hussein Elsamahy,1,الوردر وصل غلط
Nader Dergham,3,got me normal sider instead of mushroom sider but was also good.
ghaydaa sabry,3,the food was not hot Enough and came after more than 2 hours
Ola Essam,2,Received the wrong sandwich
Walaa Maged,1,طلبت الاوردر.. استنيت ساعتين وما وصلتش اصلا مطعم غير ملتزم مع العملاء
Ahmed Gad El Sharawy,1,الاكل جه بارد و البرجر كله زيت ميتكلش و كمان ناقص كانز
عبدالله الجفري,1,سيء، لا يستحق التجربة.. البرجر جاااف ولحمته غير جيدة، والميلك شيك كأنه حليب شوكولاتة، غالي عالفاضي، والبطاطس تعبانة
Adham Zak,5,الاكل كان مش حلو اوي
Malak Gamal,1,They cancelled my order for no reason Ndjfjskjf
Omar,1,Very poor value for money Delivery took 2.5 hours instead of 1 hour thousands of calls to deliver the food The food was cold and came with a wrong receipt Dreadful Experience totally not recommended
Nouran,5,Good
Omnia A. Wahab,3,عادي و غالي على الخدمه الي بيقدمها البرجر مش احلى حاجه
omar saad,1,"it was so bad , i won't even feed it to a dog that had covid and lost his taste buds. meet was hard, the wings were so bad, i had to take flagil after it."
Mohammed El houshy,1,اسوأ اكل في العالم
Mohammed El houshy,1,اسوأ اكل وصلني في حياتي ، بارد ملوش طعم السلايدرز ناشفه ملهاش طعم الاجنحه سودا من جوا وريحتها تقرف
Ahmed Sammour,1,Food camed 1 hour 30 minutes late
Mazen Maher,1,I didnt receive the order and the attitude of the call center is terrible. wouldn't recommend
Lama El Amin,5,Good food
Samar Ahmed,1,"Food tasted awful I threw it, and i’m suffering from food poisoning. never gonna order munch ans shake again"
Wadda Ben Said,2,"Wings were too dry and they almost had no buffalo sauce , fries was oily and tasteless, burger was very dry and bland the bread was too soft for the filling besides my order arrived very cold so I wouldn’t order again"
Wadda Ben Said,2,"Wings were too dry and the almost had no sauce , fries was too oily and tasteless , burger was dry bland and the bread cudnt hold the filling so I would order it again"
Mohamed,5,Good
Youssef Mobarak,1,Very cold wings Tasted like shit Not recommend
Malak Sherif,1,Late delivery and the burgers were stone hard and not the quality we are used to the chicken sandwich was way smaller than usual and dry and I don’t have to mention how soggy the sweet potato fries were ! Such a disappointing experience
Ahmed El-Ebshihy,1,الاكل سئ جدا و مزيت تعبني جدا لمده ثلاث ايام
Carl Milton,5,All the food was amazing but the red bull 'mojito twist' was delivered as just standard red bull.
Hamad,1,1 hour late before expected delivery
verosalama,3,"I received cold , not fresh and also late !"
Mohamed Nabil,1,The worst burger i’ve ever had we threw the whole thing
Omar,1,Very poor value for money Delivery took 2.5 hours instead of 1 hour thousands of calls to deliver the food The food was cold and came with a wrong receipt Dreadful Experience totally not recommended
Nouran,5,Good
Omnia A. Wahab,3,عادي و غالي على الخدمه الي بيقدمها البرجر مش احلى حاجه
omar saad,1,"it was so bad , i won't even feed it to a dog that had covid and lost his taste buds. meet was hard, the wings were so bad, i had to take flagil after it."
Mohammed El houshy,1,اسوأ اكل في العالم
Mohammed El houshy,1,اسوأ اكل وصلني في حياتي ، بارد ملوش طعم السلايدرز ناشفه ملهاش طعم الاجنحه سودا من جوا وريحتها تقرف
Ahmed Sammour,1,Food camed 1 hour 30 minutes late
Mazen Maher,1,I didnt receive the order and the attitude of the call center is terrible. wouldn't recommend
Lama El Amin,5,Good food
Samar Ahmed,1,"Food tasted awful I threw it, and i’m suffering from food poisoning. never gonna order munch ans shake again"
Wadda Ben Said,2,"Wings were too dry and they almost had no buffalo sauce , fries was oily and tasteless, burger was very dry and bland the bread was too soft for the filling besides my order arrived very cold so I wouldn’t order again"
Wadda Ben Said,2,"Wings were too dry and the almost had no sauce , fries was too oily and tasteless , burger was dry bland and the bread cudnt hold the filling so I would order it again"
Mohamed,5,Good
Youssef Mobarak,1,Very cold wings Tasted like shit Not recommend
Malak Sherif,1,Late delivery and the burgers were stone hard and not the quality we are used to the chicken sandwich was way smaller than usual and dry and I don’t have to mention how soggy the sweet potato fries were ! Such a disappointing experience
Ahmed El-Ebshihy,1,الاكل سئ جدا و مزيت تعبني جدا لمده ثلاث ايام
Carl Milton,5,All the food was amazing but the red bull 'mojito twist' was delivered as just standard red bull.
Hamad,1,1 hour late before expected delivery
verosalama,3,"I received cold , not fresh and also late !"
Mohamed Nabil,1,The worst burger i’ve ever had we threw the whole thing
Ibrahim El Torbany,1,The ordered arrived after 2 hours
Mohamed Nagy,1,sandwich was half eaten on delivery.
Adam Aboelhassan,1,"Missed the French fries, food was too cold, and the order was late for one more hour for the estimated time with no apologies"
radwaelgohary,1,The burger was burnt
Farah Mohamed Nehad,1,Worst wingss
Islam Gamal Abd El-Gaber,1,The order still wasn’t delivered after 3 hours of calling the support and the restaurant
Amr A. Haggag,1,الاكل كله جيه بارد جدا
Omar El Kordy,1,The food came late and was very cold.
Ayad Emad Ayad,5,Very very veryyyy slow delivery
Anas,5,The food is nice but too fatty
M. B.,3,The order came late and the food got cold.
Hanna Ashraf,1,i ordered buffalo wings and i got sweet chili wings and i ordered ranch sauce and didn’t get it and the wings were missing a piece
Nada Ibrahim,1,The chicken was undercooked
Mai,2,مافيش و لا صوص مع الوجبه
hana,1,I gave the guy 200 and i wanted 30 pounds back and he didn’t come back with them.
Sara Mostafa,1,I ordered a burger and fries and when I received the order the food was very cold
Michael G. William,3,order was late and cold as the driver stayed after the order was prepared frozen for 10 minutes on map
Ahmedalaa,1,It wasn’t fresh at all
Mohamed Ahmed,5,munch and shake was a very good experience joe is a very helpful and professional driver el menus is the best app
Wade Henckert,1,I paid for my order and waited TWO HOURS AND NEVER GOT MY FOOD AND NEVER GOT A REFUND… so disappointing
Malak Gamal,4,"It arrived quickly and was hot and yummy. The Buffalo wings are so juicy and large, but very spicy! The nachos were average, I wish there was more cheese with them."
Mariam Sedik,4,Fries wasn’t good
Mahmoud Saeed,1,"the order was late,cold and it was not even what we ordered. the restaurant is not answering my phone call."
Mohab Gamal Mohamed,5,The chicken wings were delicious and
Malak Mazhar,3,Hi
Reem Abdelfattah,1,Worst burger ever Wings and nachos are over-rated
nada mostafa,5,Kinda pricy
Mina Fahmy,3,"Burger was amazing, but the milkshake was the worst I've ever tasted. Not peanut butter but burnt spoiled rancid lowest quality of peanuts and no caramel taste what so ever."
Sara Arafa,4,"Sandwich is okay, Fries are not that good and they my cola though"
Hana,4,Delicious burgers but waffle fries were oily couldn’t finish them
maysan,2,"Fries portion , there was no ranch sauce in the sandwich"
Jordana Godber,1,French fries were nice but the burger bun was dry and ruined the burger. Shame.
Essam Fadda,1,the foodn was wet and mushy. the vegan burgers were tiny and non filling despite the fact that they expensive. too much useless plastic was in rhe order for all the ketchup. the fries were soggy and all the burgers had too much sauce and fell apart
Abdulrhman,5,El cheese w7shaaaaa awyyyy
Zeina,1,"i was supposed to pay 343 i paid 373 instead , i order chili cheese fries with the two burger i got 2 plain fries and everything tasted bad"
Aia Ashraf,1,"Taste of the sauce made me vomit, seriously nobody puts all these this kind of spices on a burger sauce!!! The spices were extreme ,I felt like eating a burger with a raw meat spices before going to the grill!! Never going to repeat this experience a..."
Samia Ghaly,1,I tried it once b4 from nearest Nagar 2Nasr city area and it was tasty but unfortunately wehad a stomachache I said may be cos of spices in chicken wings but unfortunately this time the order was bad an awful taste in the lettuce and burger was bash3
maha mohamed,1,وى الوفت. سحبوا الفلوس من الفيزا والاكل موصلش
Hany Yassa,3,Fries was over cooked
Reem,5,Really pleased with the quality and quantity of food. Delivery was quick as well.
Mohamed Hamadi,3,package had the chicken wings buffalo sauce soaked with it
Muhammad Alaa,5,The order came fast and fresh .. 👌🏻👌🏻 wings are soo good
Fady Iskandar,1,Took a lot of time
Yahia Salama,5,The best in the wings and the people over there where to coll and they have the best Buffalo souse
Nada Hany,5,Very slow delivery
Mohab Gamal Mohamed,5,"the beef patty is very good but not great,it has to be more tender and there is no sauce on the burger.Except that the sandwich was great and the ingredients were fresh and tasty.The shake was excellent ."
Joshua Fahmy,4,Yes
Rahma Alnajjar,5,it was amazing! thank you
Omar El Shaer,3,"meat was dry, chicken tasted weird, too much breading on the tenders, great fries though"
