Name,Stars,Review
Haidy Hesham Mohamed,1,الاكل كان وحش جدا البطاطس مجلده و الفراخ مش مستويه صح و طعمها وحش اوي اساوء تجربه بجد مقرف جدا
Ali El-shamy,5,ممتااازين
mina,2,not hot
Febronia Sadek,3,فيه قطع صغيره كتير وهي وجبه عائلي!
Menna Elokazy,5,good
Mahmoud Mohy,5,كان نفسي من فترة طويلة أجرب الريزو. طعمه مختلف عن أي مكان تاني. طعمه حلو وال سبايسي بتاعه سبايسي مش هزار. تجربة رائعة. وأنصح بها كل من يحب الريزو. والأكل وصل بسرعة وسخن. متشكر جدا. سأكرر الأوردر في أقرب وقت. 😘🤗
Nada Kabary,2,كان في قطعه مش مستوبه
Nourhaan Moustafa,4,"one box was more fresh than the other, which was a weird thing to experience. still, both really tasty, portions are always great. wish they had biscuits instead of buns sometimes"
Eman Hassan,2,السناك بوكس الفراخ مش مستوية كويس
Monica Wagdy,5,القطع في الدليفري مش كلها كبيرة
Yasser Magdy,1,Almost 2Hours Delay👎🏻👎🏻👎🏻
Ahmed,3,the food wasn't well cooked at all
Shymaa Ahmed,5,V. Good
Aya Soliman,4,Good
Chehab Yakoot,4,The food quality was good and the delivery time was excellent but the meal supposed to have 4 chicken strips and i only got 2
Nourin Wael,4,الاكل بارد للاسف
Micheal William,1,"order not fresh, cold and missing."
Eslam Refaat,1,طلبت اورجينال جاه حار
Eman Ahmed,3,مش واو
marwa elenany,5,Good
Amal Mohamed Sobhy Salama,5,البطاطس كانت وحشه اوى بس الفراخ حلوه جدا
Mohamed Ayman,3,Not bad
Eman Ibrahim,3,طلبته قبل كدة كتير كان افضل من المرة اللي فاتت المرة اللي فاتت كان مزيت حدا و الطعم مش حلو بس جه بسرعة و سخن
osama mohamed,1,i ordered 15 and i got 13
eslam mohamed,5,و
Mahy Sharaf,1,الاوردر وصل من غير رز
Ahmed Fares,5,amazingg
Moataz Bellah Khamis,1,trash
Rawan Ahmed,2,The coleslaw didn’t come with the order
Ahmed Fares,4,food was cold due to the delivery but the restaurant sent complimentary
Bassant Mohamed,4,Coleslaw was not fresh ; chicken wasn’t good also :(
Maggie Mohammed,2,it took 1 hr and half till i got the order and it wasnt hot
Ahmed Fares,5,nice
Bosaina Magdy,1,الاكل كان بايز تقريبا و تعبت و دخلت المستشفي بعدية
Hadeer Soliman,1,تجربة سيئة من المنيوز اسلوب الدليفري سبي جدا وغير لائق بالمرة والاكل اتاخر اما بالنسبة للمطعم فكويس جدا كالعادة والاكل جميل اخر تعامل ليا مع المنيون وهمسح الابلكيشن حالا👎
Ghanoga Shehab,4,الاكل وصل بسرعه عن الوقت المحدد وسخن جدا والطعم كان فعلا جميل تعليق بسيط حاولو تعدلو صوص الجبنه وشكرا جدا للاكل الجميل
Manar Younes,5,7lw gdn gdn
Ayman Ibrahim,1,المفروض ان ال crunch box عبارة عن ١٠ قطع فراخ انا جالي ٨ قطع بس انا طبعا شبعت من ال ٨ قطع بس هي bad experience وانا عارف ان هي مش غلطتكو (elmenus) بس ياريت توصللهم وبصراحة انا اتبسط او من الاوفر والتوصيل كان سريع جدا شكرا elmenus
Mohamed A. L-Safty,5,رائع جدا
Team Pop كلان بوب,1,التوصيل في طلبات 5 جنيه هنا التوصيل 18 والضريبة غالية اوي. يعني باخد طبق تمنو 25 عشان يوصل عندي بدفع 50 جنيه مسخرة ولله
Nancy tarek,3,Item was missing
Trevina Nady,1,Why you r not delivery to Miami !!!!!!!! Am really disappointed I used to love 5 roosters this is very frustrating
Mai Hamouda,3,"Jnfortunately the delivery boy was horrible. He didn't know the address and didn't call us until he was totally lost. As a result, he was late for like an hour and we had to reheat tbe food."
Mohamed Salah,5,Good
Ahmed Ibrahim,4,الساندوتش جبار حلو جدا إنما وجبة البروستد في غاية السوء بصراحه شاربه زيت كتير ومش طازه
Mohamed Elhawary,4,الاجنحه كتير
Karim Elmasry,3,تم طلب dark meat وراك بس ومجاش كدا .
Bassem Salama,5,Delicious
Mohamed Fadel,2,الاكل سئ جداا
Amr Fayez Zidan,1,الاوردر جه متأخر نص ساعة عن الETA و كان بارد
Mohammed Nasser,2,fries without any salt
Samar Elkhouly,2,Very very spicy i could barely eat! I ordered everything original and NOT spicy and it all came the opposite.
Amal,3,"The taste was only in the cover , there is no taste at all in the chicken itself,, it was the worst order from you 😔"
Kareem Kosher,1,N
Hana Adel Awad,2,"Late delivery, bad fries"
Soma Amr,5,الفراخ حلوة جداا بس البطاطس مش حلوة خالص والدليفري أتأخر
Elsherif Mohamed,5,Very delicious
NadineElAkkad,1,"Took double the estimated preparation time and instead of 1 thigh, 1 breast and 1 drumsticks we got 2 drumsticks and 1 small thigh"
Tarek Nabil Salem,1,سيء جداااااا للاسف بعد ما كان احسن من منتاكي !!! الطلب كله سيء!!!
Kareem Kadry,5,حلو
Sohila Said,5,Amazing
زآهية سليمان,4,جبتوا صوص رانش بدل الجبنة 🙄
Amr Elbadaly,1,الاكل كان سيء ومش مستوي للأسف ومعنديش فكرة ليه المستوى بيقل بعد ما كان ممتاز وده هيخليني مطلبش منهم تاني بعد ما كان من افضل اختياراتي.
m. salah,1,order an extra sauce paid for it and didn't get it
Nour Waly,4,الاكل كان رائع لكن اول الاوردر وصل ناقص صوص جبنه
Mahmoud Ashraf,2,Cold food and bad delivery experience
Mohamed Salah,3,I have received my order as family meal And i found that 6 pcs thighs And 3 wings Its totally not accepted
Donia Abd Elnaby,5,❤️
ahmed elshaer,3,Strips not crunchy and the food quality in not the same as before
Hatem Tarek,1,زي الزفت
Shaden Allam,5,the food was great
Maryam K,5,food arrived hot and was so yummy
eman,1,زفر جدا الوراك سيئه اي حاجه كان فيها عضم وحشه اوي والبطاطس وحشه السلطه بس الي كانت حلو الباقي سىء جدا ماجربش اكل من عنده تاني ابدا
Ămř Ïhâb,5,اكل ممتاز ورائع
Ryan Omar,5,تسلم اديكوا والله . بس المرة الجايه ان شاء الله اتمنى الفراخ تبقا افتح لأنها مقليه زيادة عن اللزوم ..والرز ملسوع وفي ريحه شويه مش حلوة . رغم أن طعمه جميل بس ريحته كإنه حمضان . التغليف ممتاز . التوصيل سريع وكابتن محترم . شكرا لكم 🌹
mohamed dahab,5,ممتاز احلى فرايد تشكن بجد
Mohanad Ayman,5,food arrived quick and it was fresh honestly i was amazed it was my first time to eat such an amazing fried chicken in Egypt
Mohamed,1,حضرتك بعتلى الرز من غير قطع إستربس
Ahmed Khamies,3,الاكل جاه بارد شوية بس كان كويس
Mahmoud Bayoumi (EgyBayo),2,The snack box came in with a wing and 1 piece. Horrible value for the money.
mohamed amir,1,الاكل موصلش
أبو المك,4,الوجبه كانت جيده في المجمل وساخنه، لكن الرز والبطاطس لم يكونوا جيدين
Mohamed Mamdouh Azouz,5,تحفة
Mina Gabra,2,i received regular chicken instead of crispy
queen,3,الكمية قليلة عن كل مرة ☹️
رامى منصور,5,
Lekaa Said,5,الاكل حلو جداً بس الريزو كان جاى غلط و كان أرز فقط و ماعليوش فراخ ولا صوص
Ahmed Hassan,3,"I ordered 4 pieces spicy white meat and 4 pieces original dark meat, but I received the order opposite"
Mahmoud Hamdy,1,اسوأ طيارين علي الوجود
Moemen El Sheikh,1,الاكل مجاش
Moemen El Sheikh,1,لتاني مره تأخير في التوصيل لمده ساعتين وبرضو مستلمتش الاوردر وخدمه عملاء المنيوز في ادني مستوي ممكن
Rowan Ibrahim,5,
Moemen El Sheikh,1,طالب اوردر من ١١ الصبح جالي ١ ونص الظهر وطبعا مستلمتوش. اخر اهمال وتخلف وقله ادب
Nour Elnagggar,1,"I asked for mix of spicy and regular fried chicken, what I got was all reg. + It was sucks the outer coat was really bad and there was alot of oil in the packet, it was disappointing. the chicken it self was tasty and good but the coat was terrible."
Salah El Khateeb,5,ممتاز
ahmed elshaer,2,The pieces are repeated and it comes cold with one loaf of bread.
Dr-Mahmoud Elbesomy,4,جيد ٨٠%
SOSO&NAMOR سوسو ونمور,4,جميل
Moemen El Sheikh,5,Excellent
Ahmed Mursi,3,"They should add more bread, some ketchup and a fork. Basics guys please pair them in mind."
Tarek Nabil Salem,5,احلى مرة بجد ياريت تبقى كل مرة نفس الجودة
Moemen El Sheikh,5,الاكل فوق الممتاز بس ولد الدليفري تابع للمنيوز خبط علي شقق تانيه و مش مظبوط كده
Moemen El Sheikh,4,الاكل جميل بس اتأخر
Enas Bassiony,3,غ
manar helal,1,اكل زفت وخدمة زفت و طريقتهم زفت و بجد محدش يتعامل معاهم بجد
Nourhaan Moustafa,4,"fries were very oily, chicken was a bit overcooked but still very tasty. soda was perfectly cold."
kareem Mohammed,1,الاكل حار جدا جدا جدا تسبب لي بألم شديد جدا بالمعدة و تسوية الدجاج و جودتها سيئة.
Moemen El Sheikh,4,الاكل جميل والدليفري ممتاز شكرا جزيلا
Rehab Khalil,3,how could you send spicy chicken in a kids meal!!!!!!!!
Ramy,1,خدمتهم وحشه واسعارهم عاليه عالفاضي وكمان بيجبروك تاخد حاجه مش عاوزها يعني لو طلبت قطعتين ملزم تاخد زي مهم عاوزين مش زي منت تحب انا كنت عاوز صدر ودبوس مرضوش وصممه اني لازم اخد صدر وجناح حاجه فمنتهي البراده
Kamal Hedieb,1,الاكل كان بارد مش سخن و كمان الاوردر كنت طالبه spicy جالي عادي
maisaa medhat,2,"Fried chicken was disgusting, not clean, not fried well , sandwiches were good"
Abdelrahman Kamal,1,سئ و الفراخ كانت مجلده جدااا و الريزو كان معجن
Ibrahem Mohamed Attia,5,very good
Abdelrahman Tarek,5,اكل لذيذ جدا
Ezzeldin Moustafa,3,i ordered spicy it came regular
Nourhaan Moustafa,2,"to reheat the chicken they fried it again. it had a funny taste to it, and was burnt. fries were not bad, overcooked. but they always provide worak when requested, which I appreciate"
Youssry Eissa,1,يع
mohamed eweed,1,"worst delivery service ever, my order took more than an hour and a half and no one showed WORST DELIVERY EVER"
Ahmed Mostafa,5,Excellent and quick service
Jana Mohamed,1,Very bad quality
Moemen El Sheikh,4,الاكل حلو بس اتأخر عليه ربع ساعه زياده عن ميعاد التوصيل
Moemen El Sheikh,4,Good
Afaf Hassan,5,الاكل جميل جدا و تسلم ايديكم
محمد منصور,5,ممتاز
Esraa Abd Elfattah,1,قطع الدجاج صغيره جداا وبها قطع اجنحه فقط
Elsherif Mohamed,5,1
Ayman Mansour,5,%100
Emad Hammam,3,الاستربس انهارده مالح و السندوتش التويستر مش حلو خالص
زآهية سليمان,4,الفراخ لونها أحمر 🤷
محمد منصور,5,عالمى
Ahmed Ayman,1,للاسف كان سئ اولا الاكل اتاخر جدا اكتر من ساعتين و طبعا جى كله بارد و الرز كان حادق جدا و الفراخ مش طازة تجربة سيئة ل مطعم يقال عليه كويس
Osama Medhat اسامه مدحت,4,it was not spicy as ordered but all is good
sama,4,مستوي قل شوية عن الاول
Abdlrhman ABO EL LEIL,4,الريزو كان قليل جدا
Yehia ElSherif,5,افضل مطعم فراخ مقرمشة حتى الان
Adel Amin Farrag,5,وجبتين الاسبايسي وضعوا زيادة على النار حتى نشف اللحم زياده عن اللزوم حيث أصبحت ناشفه صعبه المضغ وسيئه الطعم ، خلاف ذلك كل شئ كان جيد
Nada Salah,1,الاكل كان شارب زيت كتير اوي و مش زي كل مرة
Ahmed Fathallah,3,لم يتم الالتزام بالملاحظات الخاصة بتبديل الكولوسلو بالبطاطس
EMADELDEEN ELRASOUL,4,الاوردر كله تماو مظبوط مش ناقص حاجة وسخن بس الرز مش مستوي كويس الطيار محترم جدا جدا وملتزم بالكمامة ومعاه فكة شكرا ليكم
Haneen Sleem,5,
Noor Yehia Ebady,4,the chicken wasn't really spicy
Périhane El-Sahrigui,1,الاكل ني والفراخ صغيرة و الكاتشب قليل وحاجة قرف!!!!!
salma,2,اول مرتين كان تحفه اخر مره الفراخ مش مستويه خالص لدرجه ان لونها احمر
Mouataz Salahh,5,مستوي ممتاز وافضل من كنتاكي
زآهية سليمان,4,الستربس كان فيه قطعة مش طازة 😁 غير كدا كله جميل ❤️
Adel Amin Farrag,5,وجبة الدينر رائعة نرجوا استمرار العروض
khaled Dawa,5,delicious 😋
Amani Nour,5,excellent
Omar medhat,5,outstanding!!
tarek visa,5,مطعم نظيف وطعم رائع
Karim Taher,3,دينر بوكس مش كويس خالص و الزيت زيادة اوى
mohamed dahab,5,هيفضل ممتاز واللى يشترى منه مره مش هيقدر يستغنى عنه تانى
mohamed dahab,5,ممتاز
Doctora Hayam,2,الفراخ مش مستوية..العيش البان غير موجود ..
tarek visa,5,بجد مطعم جااامد بس يااريت يستمر على جوده وحجم القطعه ❤
Périhane El-Sahrigui,5,Everything was so perfect just... الاكل كان شارب زيت That was the only negative feedback apart from that everything was amazing
Mohamed belal,5,الاكل جميل ما شاء الله
Radwa,4,it need to be more clear from the oil
amr elraiany,1,dinner box not good by any mean don't recommend
mohamed dahab,5,فايف روسترز من اقوى الفرايد تشكن الموجوده ف اسكندريه بلا منازع احلى طعم حقيقى
wael,4,الفراخ جيده ولكن مزيته شوية ومحتاجة تكون كرسبي اكتر الكول سلو راااائع زي بتاع كنتاكي بالظبط 👌 بجد براڤو
Abdallah Allam,1,food was cold
مصطفي محمد,5,الطيار ممتاز جدا
SOSO&NAMOR سوسو ونمور,5,كويسين جدا
Nashwa Mohamed Nour,5,فظيييييع تحفة
Noha Hesham,5,جميل
Mohamed Samir,1,انا طلبت ٣ وجبات دينر بوكس كلهم قطع صغير ٢ دبوس او جناح وورك صراحة خسارة الفلوس البتدفع ليهم سرقه علانية
Kareem fox,1,الاوردر جي ناقص
Mohamed Omar,1,تم الأتصال بيا و إلغاء الطلب بتاعي بعد انتظار ساعه و نص عشان في مشكله في التواصل مع المطعم في وقت غدا لو اتصلوا في ذات وقت الطلب كان عادي انما بعد ساعه و نص كدا قمه في عدم الأحترافيه و دي كانت اول تجربه للأبلكيشن و للمطعم
Ahmed Hassan,4,الأكل مميز، أفضل فرايد تشيكن بعد كنتاكي، الدينر بوكس حلو أوي وبيشبع
mohamed dahab,5,والله فوق الممتاز احسن فرايد تشكن بلا منازع بطلت كنتاكى خلاص ولو مره فيه حاجه معجبتنيش وده مره واحده من كل اوردراتى خدمة العملاء بتهتم لحد ما استلم البديل
Asma Ahmed,5,حلو جدا بصراحه الاكل جميل وبيجي سخن وفريش ديما يارب مستوي المطعم يكون ممتاز ديما
ahmed ahmed,1,سيئ جدا جدا وغش تجاري إن زعلان علي المطعم دة كان ممتاز ثم ينحدر بهذا الشكل
Blal Elnashar,1,المطعم اول مره اكلت منه كان ممتاز، ممتاز فعلا مش كلام، طلبت منه ٣ مرات بعده وللاسف ال ٣ مرات الفراخ زفره والكميه ماتكفيش طفل رضيع، المطعم بيعمل اوفر وبياخده منك من الناحيه الثانيه.
Mido Meedy,1,زى الزفت فراخ لونها بنى غامق و ظفره اوى وريحه مقرفه فاكرين التبيله حتغطى ع الريحه
fady,1,فراخ زفرة و جودة تعبانة مقارنة باول مرة و مزيتة
Mahmoud Elnashar,4,"the packaging is moderate, the chicken taste is awesome but it's not special, the fries is regular, and the coleslaw salad is just awesome, a good value for money, overall it's an experience that I've enjoyed and I would repeat once or twice."
marwa elenany,5,All is perfect taste and smell very very good food i loved it very much
Mohamed Ali,4,توصيل سريع تغليف ممتاز الدينر بوكس محتاج سنة ملح والسبايسي محتاج يزيد سنة كمان بشكل عام مستوى محترم جدا
Toni Stifo,1,Sandwich was not hot and fresh plus low quality
Toni Stifo,1,Sandwich was not hot and fresh plus low quality
mohmed ahmed,5,The order was so fresh and delicious and i highly recommend this restaurant
Ahmed Mohamed Awad,1,"food tastes filthyy , and they are so rude when you call them to check for tue delivery i don’t recommend ordering or eating from this place."
Ryan Omar,5,بجد شكرررررررررررررا ممتاز والتغليف ممتاز. بس عايزه تستوي كمان سنة صغيره وبس وتحطوا مناديل معطرة . لكن بجد الف شكر ليكوا
Ryan Omar,5,بجد شكرررررررررررررا ممتاز والتغليف ممتاز. بس عايزه تستوي كمان سنة صغيره وبس وتحطوا مناديل معطرة . لكن بجد الف شكر ليكوا
sara,5,الاكل تحفه و بيوصل سخن جداً و نضيف ❤️❤️❤️❤️ و الدليفري سريع بيوصل قبل الميعاد ❤️❤️❤️ بحبكم♥️♥️♥️♥️♥️♥️
Sohaila Tamer,5,مطعم حلو جدا وخدمه عاليه جدا والاكل جميل شكرا
mohamed dahab,5,والله من أروع ما يكون ساندوتش الميجا كبير وتحفه ومليان مقدرتش اخلصه و وصل فريش
mido,1,الاورد قاعد اكتر من ساعتان................
mohamed dahab,5,طعم الاكل روووعه والاوردر وصل بسرعه جدا خدمه ممتازه وجوده عاليه استمروووووا
