Name,Stars,Review
Rowan Fawzy,4,شكل البطاطس القديم احلي و المفروض البوكس يكون فيه تلاته صوص مش مخلل
Mohamed Ezzat,5,رجعوا البطاطس الصوابع الفارم فريتس للبوكسات تاني
malek,1,اوسخ مطعم اتعاملت معاه، خدمة العملاء بشعة و اتصلت ٣ مرات يقولوا الاوردر وصل و هو لسه متعملش و فضلت مستني ساعتين و مجاش في الاخر
islam etaby,5,very good taste and the delivery was fast but from the restaurant delivery menu's application did not delivered it
kalosha,5,ممتاز
Salma Salah,2,مخلل اللفت في الشاورما اللحمة بايظ وطعمه وحش جدا والبطاطس الفديمة أحلى بكتير وتوابلها كمان قليلة.. وكلمتهم أعدل الأوردر على بوكس المعلم مكس بدل بوكس المعلم وقالوا لي تمام وفي الاخر لقيت الاوردرين جايين لي
Cendarila Cool,1,الشاورما كلها جلد
Salma,3,My fries packet was more than half empty.
Islam Ahmed,1,بعتولي اوردر غلط. ساندوتشات شاورما مزيته. عيش بيمط. حشو قليل. تتبيله مش قد كده. السلطان ايوب أفضل كتير
Mohamed Ghoraba,1,طلبت كريب شاورما فراخ جالي كريب كرسبي سبايسي و انا اصلا عندي حساسية من الشطة، و سندوتش الشاورما حجمه صغير و الحشو ردئ
Rasha Tolba,5,جميل بس الساندوتش التنين كان بارد
abdo abdellrhman,5,تأخير عن الميعاد
Ahmed Kesho,5,ممتاز جدا والاكل سخن وتعامل راقي شكرا للمينيوز
Omar Hamdy,3,الأكل حلو و كل حاجة لاكن ساعه و نص دليفرى كتير اوي
hossam,5,3alem 3ala moh
Karma Ali,1,الاكل وصل متأخر ساعه الا ربع وكان بارد جداا
Yassen Aal,2,Bread was very bad.
Ali,3,It was cold
Mina Lotfy,5,نه
Yousef,2,العيش ناشف جداً وكأنك بتمضغ بلاستيك
aaa,1,ليه مبقتوش تقبلوا البروموكود 😡اعملوه تاني عشان مزعلش وانا زعلي وحش
Christine Cherine,4,الاكل كان بارد
youssef,4,wrong ordee
Aliaa Ashraf,3,التنين مكنش حلو زي كل مرة و كان فاضي
tarek yehia,1,الاكل بااااارد
Entsaar H Muhammed,3,العيش المحمص في الفته مش موجود اصلا
Omar Hossam,5,ياريت يراجعو اسعار التوصيل للمنازل مره اخري..
Ahmed Kesho,1,للأسف الاكل المرة دي سئ جدا والفراخ قليلة ومحروقة
Moody Salah,5,💯💯
Maryem S. Mousa,1,وصل بعد ٣ساعات بالظبط والاكل كان بارد جدا
Khalid Al-harmy,1,المفروض ادفع ١٣٢ جنيه و الدليفرى لما وصل ادانى ايصال ب ١٣٥ جنيه، لو اتكرر مرة تانية انا مش هدفع الزياده و معاية صور الايصال و فاتورة البرنامج
Noha Hosni Charaf,1,Very bad order and no response from them
Hamsa,2,الاكل كان بايت ومش طازه ولا سخن وسئ
Bassel Awad,5,مبدعين دايما واصبح المطعم المفضل لدي
حمد,2,متغير مره
mostafa noaman,5,T
ahmed farouk,2,كمية كبيرة و جوده سئة
Bothayna Abdelkarim Bastawisy,1,The food was very oily and cold!!!! I ordered shawarma maria meal regular instead you send me one with cheese!!! WTFFF Last time!!
Mohamed Mandour,1,قمة في السوء المطعم قعد ساعتين ونص يحضر الاوردر وفي الاخر موصلش واضطرينا نلغيه
Roudy Essam,5,حلو
Ahmed Kesho,5,جميل جدا
Ahmed Kesho,3,للأسف الاكل بارد وكمية كبيرة من الشاورما محروقة
aaah aase,1,انا كنت طالب سندويتش شاورما لارج فراخ جالي لحمة مكانه انا بطالب بتعويض لانه طعم الحمة كان شيء جدا
Mohamed Ragab,5,ممتاز
Halim Khalil,1,اتصل بيا الرقم ده 01555951973 الساعة ١٢:١٥ و سألني انت عامل طلب قلتله طلب ايه قالي طلب ي شتيمة و سفالة و قلة ادب
mohamed yeaya,5,الله ينور
Cloudin Akram,3,مبعتوش التومية
الأزهار الحزينة,5,ممتاز كالعاده
Paula Saif,4,الضريبه عاليه
كمال طه,1,الاكل كان بارد
Mohamed Ezzat,5,ارجوكم فقط رجعوا البطاطس الصوابع الفرايز داخل البوكسات بدل البطاطس الشيبسي دي
Moataz Fathi,1,the food gave me stomach pain
nader,5,Nice but delayed
Aya,5,Nice
Momen Ibrahim,1,انا مستلمتش الاوردر اساسااا والاورد طلبته قاعد ٣ ساعات وموصليش والكول سنتر اسلوبهم زباله وكدابين
Islam Mahmoud,1,عملت الاوردر الساعه 16:45 و بعد مرور ساعتين تم اغلاق الاوردر علي أساس أنه وصل وطبعا الاوردر لم يصل الي الان وحاليا مر ثلاث ساعات ولسه في الانتظار وجاي محدش اتصل ، التأخير ممكن يكون لاي سبب، ولكن اغلاق الاوردر علي أساس أنه وصل والاوردر لم يصل يعتبر غش
اسامة القمارى,1,الاكل وصل بارد جدا لاطعم له للاسف.
Noha Hosni Charaf,3,.
منه الله عبد الحميد,3,الغاء البرومو كود
Malak Mohmed,5,بجد الأكل تحفه وكمان جي سخن بجد بحب اشكر المطعم جدآ
Sohila Ahmed,2,Fries taste like leftovers with no spices at all Shawarma crepe ingredients don't go along with each other.. Should demonstrate the ingredients in the menu in detail.. Chicken shawarma is best with garlic dip and pickles only..
Abdellah Mohamaed,1,السندوتش في خله سنان
Hussein,5,🤣🤣
علي رجب _Ali Ragab,4,ياريت يكون في توصيل ل ابو سليمان و العوايد علي الابلكيش
Qaisar Matari,1,ملححححححححح
malak,3,The food arrived cold.
Ahmed Kesho,5,الاكل جميل جدااا وسخن اتمني الاستمرار علي نفس المستوي
Marwan Soliman,1,اقل من نجمة الاكل وصل متأخر تقريبا كان باايظ فالسكة وتعبت ٣ ايام بسببو
Ahmed Twist,3,السندويتش بيجي ناقص ومش حلو
Ibrahem Mohamed,1,الاوردر جي غلط انا طالب علبه ثوميه سبايسي كبيره الي جيه ثوميه صغيره حتي الورقه الي جيه من المطعم مكتوب فيها الاوردر غلط
أسحق عطية,5,so good
mai,3,البطاطس مش شبس اللي هي زجزاج دي و انا كل مره اطلب شبس
Rewan Mostafa,2,جيد
Sayed Areef,1,كان الاكل ساقع و مكنش لذيذ خالص
Mina Fares,1,الاوردر بتاعي كان ناقص و اخده الحساب كامل
الأزهار الحزينة,5,رجعوا الدفع اونلاين تاني لان انا علطول بدفع كريدت
Marim,1,المندوب اسلوبه سئ جدااااااااا وبيزعق ومش عايز يفهم العنوان وجاي قرفان بتشتغل ليه لما انت قرفان ومش طايق الناس !!!
Hussein Hossam,1,طلبنا منه كريب و جالنا كريب بايظ مفهوش الاضفات ولما اشتكينا قالو هنتواصل معاكم و محدش عبرنا انا اشتريت منهم كتير و فعلا دي اخر مرة اشتري منكم
Rozan,5,👌🏻
Yara Haggag,1,مقرف جدا جدا .. خدمة عملة زفت ابشع خدمة عملة ممكن تكلمهم .. لو خدت حاجة بايظة او فيها مشكلة مش بيصدقوك يقولولك صورها و مش ممكن يرجعوا الفلوس ابدا اخر مره لقيت شعر في الساندويتش و اعدت ٣ ساعات بكلمهم و مردوش يرجعولي فلوسي جابولي واحد تاني بعد خناقات ...
Rowan Fawzy,4,شكل البطاطس القديم احلي و المفروض البوكس يكون فيه تلاته صوص مش مخلل
Mohamed Ezzat,5,رجعوا البطاطس الصوابع الفارم فريتس للبوكسات تاني
malek,1,اوسخ مطعم اتعاملت معاه، خدمة العملاء بشعة و اتصلت ٣ مرات يقولوا الاوردر وصل و هو لسه متعملش و فضلت مستني ساعتين و مجاش في الاخر
islam etaby,5,very good taste and the delivery was fast but from the restaurant delivery menu's application did not delivered it
kalosha,5,ممتاز
Salma Salah,2,مخلل اللفت في الشاورما اللحمة بايظ وطعمه وحش جدا والبطاطس الفديمة أحلى بكتير وتوابلها كمان قليلة.. وكلمتهم أعدل الأوردر على بوكس المعلم مكس بدل بوكس المعلم وقالوا لي تمام وفي الاخر لقيت الاوردرين جايين لي
Cendarila Cool,1,الشاورما كلها جلد
Salma,3,My fries packet was more than half empty.
Islam Ahmed,1,بعتولي اوردر غلط. ساندوتشات شاورما مزيته. عيش بيمط. حشو قليل. تتبيله مش قد كده. السلطان ايوب أفضل كتير
Mohamed Ghoraba,1,طلبت كريب شاورما فراخ جالي كريب كرسبي سبايسي و انا اصلا عندي حساسية من الشطة، و سندوتش الشاورما حجمه صغير و الحشو ردئ
Rasha Tolba,5,جميل بس الساندوتش التنين كان بارد
abdo abdellrhman,5,تأخير عن الميعاد
Ahmed Kesho,5,ممتاز جدا والاكل سخن وتعامل راقي شكرا للمينيوز
Omar Hamdy,3,الأكل حلو و كل حاجة لاكن ساعه و نص دليفرى كتير اوي
hossam,5,3alem 3ala moh
Karma Ali,1,الاكل وصل متأخر ساعه الا ربع وكان بارد جداا
Yassen Aal,2,Bread was very bad.
Noha Hosni Charaf,3,.
منه الله عبد الحميد,3,الغاء البرومو كود
Malak Mohmed,5,بجد الأكل تحفه وكمان جي سخن بجد بحب اشكر المطعم جدآ
Sohila Ahmed,2,Fries taste like leftovers with no spices at all Shawarma crepe ingredients don't go along with each other.. Should demonstrate the ingredients in the menu in detail.. Chicken shawarma is best with garlic dip and pickles only..
Abdellah Mohamaed,1,السندوتش في خله سنان
Hussein,5,🤣🤣
علي رجب _Ali Ragab,4,ياريت يكون في توصيل ل ابو سليمان و العوايد علي الابلكيش
Qaisar Matari,1,ملححححححححح
malak,3,The food arrived cold.
Ahmed Kesho,5,الاكل جميل جدااا وسخن اتمني الاستمرار علي نفس المستوي
Marwan Soliman,1,اقل من نجمة الاكل وصل متأخر تقريبا كان باايظ فالسكة وتعبت ٣ ايام بسببو
Ahmed Twist,3,السندويتش بيجي ناقص ومش حلو
Ibrahem Mohamed,1,الاوردر جي غلط انا طالب علبه ثوميه سبايسي كبيره الي جيه ثوميه صغيره حتي الورقه الي جيه من المطعم مكتوب فيها الاوردر غلط
أسحق عطية,5,so good
mai,3,البطاطس مش شبس اللي هي زجزاج دي و انا كل مره اطلب شبس
Rewan Mostafa,2,جيد
Sayed Areef,1,كان الاكل ساقع و مكنش لذيذ خالص
Mina Fares,1,الاوردر بتاعي كان ناقص و اخده الحساب كامل
الأزهار الحزينة,5,رجعوا الدفع اونلاين تاني لان انا علطول بدفع كريدت
Marim,1,المندوب اسلوبه سئ جدااااااااا وبيزعق ومش عايز يفهم العنوان وجاي قرفان بتشتغل ليه لما انت قرفان ومش طايق الناس !!!
Hussein Hossam,1,طلبنا منه كريب و جالنا كريب بايظ مفهوش الاضفات ولما اشتكينا قالو هنتواصل معاكم و محدش عبرنا انا اشتريت منهم كتير و فعلا دي اخر مرة اشتري منكم
Rozan,5,👌🏻
Yara Haggag,1,مقرف جدا جدا .. خدمة عملة زفت ابشع خدمة عملة ممكن تكلمهم .. لو خدت حاجة بايظة او فيها مشكلة مش بيصدقوك يقولولك صورها و مش ممكن يرجعوا الفلوس ابدا اخر مره لقيت شعر في الساندويتش و اعدت ٣ ساعات بكلمهم و مردوش يرجعولي فلوسي جابولي واحد تاني بعد خناقات ...
Rowan Fawzy,4,شكل البطاطس القديم احلي و المفروض البوكس يكون فيه تلاته صوص مش مخلل
Mohamed Ezzat,5,رجعوا البطاطس الصوابع الفارم فريتس للبوكسات تاني
malek,1,اوسخ مطعم اتعاملت معاه، خدمة العملاء بشعة و اتصلت ٣ مرات يقولوا الاوردر وصل و هو لسه متعملش و فضلت مستني ساعتين و مجاش في الاخر
islam etaby,5,very good taste and the delivery was fast but from the restaurant delivery menu's application did not delivered it
kalosha,5,ممتاز
Salma Salah,2,مخلل اللفت في الشاورما اللحمة بايظ وطعمه وحش جدا والبطاطس الفديمة أحلى بكتير وتوابلها كمان قليلة.. وكلمتهم أعدل الأوردر على بوكس المعلم مكس بدل بوكس المعلم وقالوا لي تمام وفي الاخر لقيت الاوردرين جايين لي
Cendarila Cool,1,الشاورما كلها جلد
Salma,3,My fries packet was more than half empty.
Islam Ahmed,1,بعتولي اوردر غلط. ساندوتشات شاورما مزيته. عيش بيمط. حشو قليل. تتبيله مش قد كده. السلطان ايوب أفضل كتير
Mohamed Ghoraba,1,طلبت كريب شاورما فراخ جالي كريب كرسبي سبايسي و انا اصلا عندي حساسية من الشطة، و سندوتش الشاورما حجمه صغير و الحشو ردئ
Rasha Tolba,5,جميل بس الساندوتش التنين كان بارد
abdo abdellrhman,5,تأخير عن الميعاد
Ahmed Kesho,5,ممتاز جدا والاكل سخن وتعامل راقي شكرا للمينيوز
Omar Hamdy,3,الأكل حلو و كل حاجة لاكن ساعه و نص دليفرى كتير اوي
hossam,5,3alem 3ala moh
Karma Ali,1,الاكل وصل متأخر ساعه الا ربع وكان بارد جداا
Yassen Aal,2,Bread was very bad.
Bothayna Abdelkarim Bastawisy,1,The food was very oily and cold!!!! I ordered shawarma maria meal regular instead you send me one with cheese!!! WTFFF Last time!!
Mohamed Mandour,1,قمة في السوء المطعم قعد ساعتين ونص يحضر الاوردر وفي الاخر موصلش واضطرينا نلغيه
Roudy Essam,5,حلو
Ahmed Kesho,5,جميل جدا
Ahmed Kesho,3,للأسف الاكل بارد وكمية كبيرة من الشاورما محروقة
aaah aase,1,انا كنت طالب سندويتش شاورما لارج فراخ جالي لحمة مكانه انا بطالب بتعويض لانه طعم الحمة كان شيء جدا
Mohamed Ragab,5,ممتاز
Halim Khalil,1,اتصل بيا الرقم ده 01555951973 الساعة ١٢:١٥ و سألني انت عامل طلب قلتله طلب ايه قالي طلب ي شتيمة و سفالة و قلة ادب
mohamed yeaya,5,الله ينور
Cloudin Akram,3,مبعتوش التومية
الأزهار الحزينة,5,ممتاز كالعاده
Paula Saif,4,الضريبه عاليه
كمال طه,1,الاكل كان بارد
Mohamed Ezzat,5,ارجوكم فقط رجعوا البطاطس الصوابع الفرايز داخل البوكسات بدل البطاطس الشيبسي دي
Moataz Fathi,1,the food gave me stomach pain
nader,5,Nice but delayed
Aya,5,Nice
Momen Ibrahim,1,انا مستلمتش الاوردر اساسااا والاورد طلبته قاعد ٣ ساعات وموصليش والكول سنتر اسلوبهم زباله وكدابين
Islam Mahmoud,1,عملت الاوردر الساعه 16:45 و بعد مرور ساعتين تم اغلاق الاوردر علي أساس أنه وصل وطبعا الاوردر لم يصل الي الان وحاليا مر ثلاث ساعات ولسه في الانتظار وجاي محدش اتصل ، التأخير ممكن يكون لاي سبب، ولكن اغلاق الاوردر علي أساس أنه وصل والاوردر لم يصل يعتبر غش
اسامة القمارى,1,الاكل وصل بارد جدا لاطعم له للاسف.
Noha Hosni Charaf,3,.
منه الله عبد الحميد,3,الغاء البرومو كود
Malak Mohmed,5,بجد الأكل تحفه وكمان جي سخن بجد بحب اشكر المطعم جدآ
Sohila Ahmed,2,Fries taste like leftovers with no spices at all Shawarma crepe ingredients don't go along with each other.. Should demonstrate the ingredients in the menu in detail.. Chicken shawarma is best with garlic dip and pickles only..
Abdellah Mohamaed,1,السندوتش في خله سنان
Hussein,5,🤣🤣
علي رجب _Ali Ragab,4,ياريت يكون في توصيل ل ابو سليمان و العوايد علي الابلكيش
Qaisar Matari,1,ملححححححححح
malak,3,The food arrived cold.
Ahmed Kesho,5,الاكل جميل جدااا وسخن اتمني الاستمرار علي نفس المستوي
Marwan Soliman,1,اقل من نجمة الاكل وصل متأخر تقريبا كان باايظ فالسكة وتعبت ٣ ايام بسببو
Ahmed Twist,3,السندويتش بيجي ناقص ومش حلو
Ibrahem Mohamed,1,الاوردر جي غلط انا طالب علبه ثوميه سبايسي كبيره الي جيه ثوميه صغيره حتي الورقه الي جيه من المطعم مكتوب فيها الاوردر غلط
أسحق عطية,5,so good
mai,3,البطاطس مش شبس اللي هي زجزاج دي و انا كل مره اطلب شبس
Rewan Mostafa,2,جيد
Sayed Areef,1,كان الاكل ساقع و مكنش لذيذ خالص
Mina Fares,1,الاوردر بتاعي كان ناقص و اخده الحساب كامل
الأزهار الحزينة,5,رجعوا الدفع اونلاين تاني لان انا علطول بدفع كريدت
Marim,1,المندوب اسلوبه سئ جدااااااااا وبيزعق ومش عايز يفهم العنوان وجاي قرفان بتشتغل ليه لما انت قرفان ومش طايق الناس !!!
Hussein Hossam,1,طلبنا منه كريب و جالنا كريب بايظ مفهوش الاضفات ولما اشتكينا قالو هنتواصل معاكم و محدش عبرنا انا اشتريت منهم كتير و فعلا دي اخر مرة اشتري منكم
Rozan,5,👌🏻
Yara Haggag,1,مقرف جدا جدا .. خدمة عملة زفت ابشع خدمة عملة ممكن تكلمهم .. لو خدت حاجة بايظة او فيها مشكلة مش بيصدقوك يقولولك صورها و مش ممكن يرجعوا الفلوس ابدا اخر مره لقيت شعر في الساندويتش و اعدت ٣ ساعات بكلمهم و مردوش يرجعولي فلوسي جابولي واحد تاني بعد خناقات ...
Rowan Fawzy,4,شكل البطاطس القديم احلي و المفروض البوكس يكون فيه تلاته صوص مش مخلل
Mohamed Ezzat,5,رجعوا البطاطس الصوابع الفارم فريتس للبوكسات تاني
malek,1,اوسخ مطعم اتعاملت معاه، خدمة العملاء بشعة و اتصلت ٣ مرات يقولوا الاوردر وصل و هو لسه متعملش و فضلت مستني ساعتين و مجاش في الاخر
islam etaby,5,very good taste and the delivery was fast but from the restaurant delivery menu's application did not delivered it
kalosha,5,ممتاز
Salma Salah,2,مخلل اللفت في الشاورما اللحمة بايظ وطعمه وحش جدا والبطاطس الفديمة أحلى بكتير وتوابلها كمان قليلة.. وكلمتهم أعدل الأوردر على بوكس المعلم مكس بدل بوكس المعلم وقالوا لي تمام وفي الاخر لقيت الاوردرين جايين لي
Cendarila Cool,1,الشاورما كلها جلد
Salma,3,My fries packet was more than half empty.
Islam Ahmed,1,بعتولي اوردر غلط. ساندوتشات شاورما مزيته. عيش بيمط. حشو قليل. تتبيله مش قد كده. السلطان ايوب أفضل كتير
Mohamed Ghoraba,1,طلبت كريب شاورما فراخ جالي كريب كرسبي سبايسي و انا اصلا عندي حساسية من الشطة، و سندوتش الشاورما حجمه صغير و الحشو ردئ
Rasha Tolba,5,جميل بس الساندوتش التنين كان بارد
abdo abdellrhman,5,تأخير عن الميعاد
Ahmed Kesho,5,ممتاز جدا والاكل سخن وتعامل راقي شكرا للمينيوز
Omar Hamdy,3,الأكل حلو و كل حاجة لاكن ساعه و نص دليفرى كتير اوي
hossam,5,3alem 3ala moh
Karma Ali,1,الاكل وصل متأخر ساعه الا ربع وكان بارد جداا
Yassen Aal,2,Bread was very bad.
Hussein Hossam,1,طلبنا منه كريب و جالنا كريب بايظ مفهوش الاضفات ولما اشتكينا قالو هنتواصل معاكم و محدش عبرنا انا اشتريت منهم كتير و فعلا دي اخر مرة اشتري منكم
Rozan,5,👌🏻
Yara Haggag,1,مقرف جدا جدا .. خدمة عملة زفت ابشع خدمة عملة ممكن تكلمهم .. لو خدت حاجة بايظة او فيها مشكلة مش بيصدقوك يقولولك صورها و مش ممكن يرجعوا الفلوس ابدا اخر مره لقيت شعر في الساندويتش و اعدت ٣ ساعات بكلمهم و مردوش يرجعولي فلوسي جابولي واحد تاني بعد خناقات ...
Rowan Fawzy,4,شكل البطاطس القديم احلي و المفروض البوكس يكون فيه تلاته صوص مش مخلل
Mohamed Ezzat,5,رجعوا البطاطس الصوابع الفارم فريتس للبوكسات تاني
malek,1,اوسخ مطعم اتعاملت معاه، خدمة العملاء بشعة و اتصلت ٣ مرات يقولوا الاوردر وصل و هو لسه متعملش و فضلت مستني ساعتين و مجاش في الاخر
islam etaby,5,very good taste and the delivery was fast but from the restaurant delivery menu's application did not delivered it
kalosha,5,ممتاز
Salma Salah,2,مخلل اللفت في الشاورما اللحمة بايظ وطعمه وحش جدا والبطاطس الفديمة أحلى بكتير وتوابلها كمان قليلة.. وكلمتهم أعدل الأوردر على بوكس المعلم مكس بدل بوكس المعلم وقالوا لي تمام وفي الاخر لقيت الاوردرين جايين لي
Cendarila Cool,1,الشاورما كلها جلد
Salma,3,My fries packet was more than half empty.
Islam Ahmed,1,بعتولي اوردر غلط. ساندوتشات شاورما مزيته. عيش بيمط. حشو قليل. تتبيله مش قد كده. السلطان ايوب أفضل كتير
Mohamed Ghoraba,1,طلبت كريب شاورما فراخ جالي كريب كرسبي سبايسي و انا اصلا عندي حساسية من الشطة، و سندوتش الشاورما حجمه صغير و الحشو ردئ
Rasha Tolba,5,جميل بس الساندوتش التنين كان بارد
abdo abdellrhman,5,تأخير عن الميعاد
Ahmed Kesho,5,ممتاز جدا والاكل سخن وتعامل راقي شكرا للمينيوز
Omar Hamdy,3,الأكل حلو و كل حاجة لاكن ساعه و نص دليفرى كتير اوي
hossam,5,3alem 3ala moh
Karma Ali,1,الاكل وصل متأخر ساعه الا ربع وكان بارد جداا
Yassen Aal,2,Bread was very bad.
Bothayna Abdelkarim Bastawisy,1,The food was very oily and cold!!!! I ordered shawarma maria meal regular instead you send me one with cheese!!! WTFFF Last time!!
Mohamed Mandour,1,قمة في السوء المطعم قعد ساعتين ونص يحضر الاوردر وفي الاخر موصلش واضطرينا نلغيه
Roudy Essam,5,حلو
Ahmed Kesho,5,جميل جدا
Ahmed Kesho,3,للأسف الاكل بارد وكمية كبيرة من الشاورما محروقة
aaah aase,1,انا كنت طالب سندويتش شاورما لارج فراخ جالي لحمة مكانه انا بطالب بتعويض لانه طعم الحمة كان شيء جدا
Mohamed Ragab,5,ممتاز
Halim Khalil,1,اتصل بيا الرقم ده 01555951973 الساعة ١٢:١٥ و سألني انت عامل طلب قلتله طلب ايه قالي طلب ي شتيمة و سفالة و قلة ادب
mohamed yeaya,5,الله ينور
Cloudin Akram,3,مبعتوش التومية
الأزهار الحزينة,5,ممتاز كالعاده
Paula Saif,4,الضريبه عاليه
كمال طه,1,الاكل كان بارد
Mohamed Ezzat,5,ارجوكم فقط رجعوا البطاطس الصوابع الفرايز داخل البوكسات بدل البطاطس الشيبسي دي
Moataz Fathi,1,the food gave me stomach pain
nader,5,Nice but delayed
Aya,5,Nice
Momen Ibrahim,1,انا مستلمتش الاوردر اساسااا والاورد طلبته قاعد ٣ ساعات وموصليش والكول سنتر اسلوبهم زباله وكدابين
Islam Mahmoud,1,عملت الاوردر الساعه 16:45 و بعد مرور ساعتين تم اغلاق الاوردر علي أساس أنه وصل وطبعا الاوردر لم يصل الي الان وحاليا مر ثلاث ساعات ولسه في الانتظار وجاي محدش اتصل ، التأخير ممكن يكون لاي سبب، ولكن اغلاق الاوردر علي أساس أنه وصل والاوردر لم يصل يعتبر غش
اسامة القمارى,1,الاكل وصل بارد جدا لاطعم له للاسف.
Bothayna Abdelkarim Bastawisy,1,The food was very oily and cold!!!! I ordered shawarma maria meal regular instead you send me one with cheese!!! WTFFF Last time!!
Mohamed Mandour,1,قمة في السوء المطعم قعد ساعتين ونص يحضر الاوردر وفي الاخر موصلش واضطرينا نلغيه
Roudy Essam,5,حلو
Ahmed Kesho,5,جميل جدا
Ahmed Kesho,3,للأسف الاكل بارد وكمية كبيرة من الشاورما محروقة
aaah aase,1,انا كنت طالب سندويتش شاورما لارج فراخ جالي لحمة مكانه انا بطالب بتعويض لانه طعم الحمة كان شيء جدا
Mohamed Ragab,5,ممتاز
Halim Khalil,1,اتصل بيا الرقم ده 01555951973 الساعة ١٢:١٥ و سألني انت عامل طلب قلتله طلب ايه قالي طلب ي شتيمة و سفالة و قلة ادب
mohamed yeaya,5,الله ينور
Cloudin Akram,3,مبعتوش التومية
الأزهار الحزينة,5,ممتاز كالعاده
Paula Saif,4,الضريبه عاليه
كمال طه,1,الاكل كان بارد
Mohamed Ezzat,5,ارجوكم فقط رجعوا البطاطس الصوابع الفرايز داخل البوكسات بدل البطاطس الشيبسي دي
Moataz Fathi,1,the food gave me stomach pain
nader,5,Nice but delayed
Aya,5,Nice
Momen Ibrahim,1,انا مستلمتش الاوردر اساسااا والاورد طلبته قاعد ٣ ساعات وموصليش والكول سنتر اسلوبهم زباله وكدابين
Islam Mahmoud,1,عملت الاوردر الساعه 16:45 و بعد مرور ساعتين تم اغلاق الاوردر علي أساس أنه وصل وطبعا الاوردر لم يصل الي الان وحاليا مر ثلاث ساعات ولسه في الانتظار وجاي محدش اتصل ، التأخير ممكن يكون لاي سبب، ولكن اغلاق الاوردر علي أساس أنه وصل والاوردر لم يصل يعتبر غش
اسامة القمارى,1,الاكل وصل بارد جدا لاطعم له للاسف.
ImSpeeDy,1,الاكل موصلش والطيار مقرف وطريقة الكلام مقرفة وعايز يديني الاوردر بعدها ب ساعتين ونص اكتر مطعم مقرف في التوصيل
Hos Hosam,5,اطلبوا الصبح يجماعه الاكل بيبقا جامد الصبح 😂♥️
Ahmed Bshara,4,he was respectful man with good appearance and perfect etiquette god bless him isa
Shahenda Mohamed,1,انا طلبت ماريا بالجبنه والماريا جت من غير جبنه والفراخ مش حلوة ومحروقه
Aliaa Ashraf,5,تحفة بجد طلبت ساندوتش شاورما التنين و كان مليان اوي و طعمه تحفة ناس محترمة و عارفين شغلهم و مستواهم بيعلي شكرا ليكم
Ahmed Zakaria,2,مطلوب تنين فرنساوي وصل تنين سوري
Nour Tarek,1,الاكل كان وحش جداا و الشاورما كانت زفره جداا و تعبنا جدا بعد الاكل اول مره يكون الاكل سئ كده
SLV 624,1,كان فب سعر ع الابيلكيشن و سعر تاني لما وصل و انا ما طلبتش إضافات و هما زودو توميه و حسبوني عليها و كمان الاكل كان كله زيت و ريحته زفاره
Wael Gamal,3,قطع الاستريبس ماكانتش فريش
Mohamed Ezzat,5,بس اسوأ شئ انكم شلتو البطاطس الصوابع من كل البوكسات وبدلتوها بالبطاطس اللي شبه كرانشي دي وكمان قللتوا الكميه بتاعتها وهي اصلا سيئه جدا وطريه ياريت ترجعوا البطاطس الصوابع الفرايز في البوكسات تاني
adheu Abraham,5,ممتاز جدا
hajar ariny,2,الاكل جالي بارد والوجبه ناقصه
omar,1,عملت كذا اوردر و كل مرا الاوردر بيتلغي المشكلة انو بيتلغي بعد ماعمل الاوردر بساعتين طيبماتلغوه من الاول و خلاص
محمد محرم,1,شكرا
Essa Mohamed,5,👍👍
Doaa Hussien,5,تحفه
Joumana F. Lazarus 1993,5,😍 amazing food
Osama gaming,3,معقول
Hadeer Hosny,1,الاكل دايما بيوصل بارد جدا واخر مره جابلي الطلب غلط
Aÿshä Rade,5,الاكل مش تمام خالص ومش قد الكميه والفلوس
Bothayna Abdelkarim Bastawisy,1,The food was very oily and cold!!!! I ordered shawarma maria meal regular instead you send me one with cheese!!! WTFFF Last time!!
Mohamed Mandour,1,قمة في السوء المطعم قعد ساعتين ونص يحضر الاوردر وفي الاخر موصلش واضطرينا نلغيه
Roudy Essam,5,حلو
Ahmed Kesho,5,جميل جدا
Ahmed Kesho,3,للأسف الاكل بارد وكمية كبيرة من الشاورما محروقة
aaah aase,1,انا كنت طالب سندويتش شاورما لارج فراخ جالي لحمة مكانه انا بطالب بتعويض لانه طعم الحمة كان شيء جدا
Mohamed Ragab,5,ممتاز
Halim Khalil,1,اتصل بيا الرقم ده 01555951973 الساعة ١٢:١٥ و سألني انت عامل طلب قلتله طلب ايه قالي طلب ي شتيمة و سفالة و قلة ادب
mohamed yeaya,5,الله ينور
Cloudin Akram,3,مبعتوش التومية
الأزهار الحزينة,5,ممتاز كالعاده
Paula Saif,4,الضريبه عاليه
كمال طه,1,الاكل كان بارد
Mohamed Ezzat,5,ارجوكم فقط رجعوا البطاطس الصوابع الفرايز داخل البوكسات بدل البطاطس الشيبسي دي
Moataz Fathi,1,the food gave me stomach pain
nader,5,Nice but delayed
Aya,5,Nice
Momen Ibrahim,1,انا مستلمتش الاوردر اساسااا والاورد طلبته قاعد ٣ ساعات وموصليش والكول سنتر اسلوبهم زباله وكدابين
